,meta.native-id,platform,tile,start_time,end_time,reach,red,green,nir,ndti,ndci,qc_fail_pixels,total_pixels
0,HLS.S30.T48PXA.2017191T031541.v2.0,Sentinel-2A,PXA,2017-07-10T03:32:11.590Z,2017-07-10T03:32:11.590Z,0,,,,,,7421.0,7421.0
1,HLS.S30.T48PXV.2017191T031541.v2.0,Sentinel-2A,PXV,2017-07-10T03:32:11.590Z,2017-07-10T03:32:11.590Z,0,,,,,,4614.0,4614.0
2,HLS.S30.T48PWA.2017191T031541.v2.0,Sentinel-2A,PWA,2017-07-10T03:32:11.590Z,2017-07-10T03:32:11.590Z,0,5459.0,5473.0,5342.0,-0.004741621669381857,-0.00962627399712801,6880.0,7421.0
3,HLS.S30.T48PXV.2017206T031539.v2.0,Sentinel-2B,PXV,2017-07-25T03:32:11.600Z,2017-07-25T03:32:11.600Z,0,,,,,,4614.0,4614.0
4,HLS.S30.T48PXA.2017206T031539.v2.0,Sentinel-2B,PXA,2017-07-25T03:32:11.600Z,2017-07-25T03:32:11.600Z,0,8277.0,8419.0,8348.0,-0.008615602739155293,0.004588817711919546,0.0,7421.0
5,HLS.S30.T48PWA.2017211T031541.v2.0,Sentinel-2A,PWA,2017-07-30T03:32:09.980Z,2017-07-30T03:32:09.980Z,0,1759.0,1287.0,1677.0,0.15652748942375183,-0.02220352180302143,1689.0,7421.0
6,HLS.S30.T48PXA.2017211T031541.v2.0,Sentinel-2A,PXA,2017-07-30T03:32:09.980Z,2017-07-30T03:32:09.980Z,0,1779.0,1310.0,1695.0,0.15308722853660583,-0.022835327312350273,1575.0,7421.0
7,HLS.S30.T48PWV.2017211T031541.v2.0,Sentinel-2A,PWV,2017-07-30T03:32:09.980Z,2017-07-30T03:32:09.980Z,0,1874.0,1378.0,1788.0,0.15339578688144684,-0.023974427953362465,2559.0,4614.0
8,HLS.S30.T48PXV.2017211T031541.v2.0,Sentinel-2A,PXV,2017-07-30T03:32:09.980Z,2017-07-30T03:32:09.980Z,0,1895.0,1401.0,1810.0,0.150961235165596,-0.021535342559218407,2567.0,4614.0
9,HLS.S30.T48PXV.2017216T033249.v2.0,Sentinel-2B,PXV,2017-08-04T03:32:43.450Z,2017-08-04T03:32:43.450Z,0,,,,,,4614.0,4614.0
10,HLS.S30.T48PWV.2017216T033249.v2.0,Sentinel-2B,PWV,2017-08-04T03:32:43.450Z,2017-08-04T03:32:43.450Z,0,,,,,,4614.0,4614.0
11,HLS.S30.T48PWA.2017216T033249.v2.0,Sentinel-2B,PWA,2017-08-04T03:32:43.450Z,2017-08-04T03:32:43.450Z,0,,,,,,7421.0,7421.0
12,HLS.S30.T48PWA.2017221T033251.v2.0,Sentinel-2A,PWA,2017-08-09T03:32:45.460Z,2017-08-09T03:32:45.460Z,0,,,,,,7421.0,7421.0
13,HLS.S30.T48PXA.2017221T033251.v2.0,Sentinel-2A,PXA,2017-08-09T03:32:45.460Z,2017-08-09T03:32:45.460Z,0,,,,,,7421.0,7421.0
14,HLS.S30.T48PWV.2017221T033251.v2.0,Sentinel-2A,PWV,2017-08-09T03:32:45.460Z,2017-08-09T03:32:45.460Z,0,,,,,,4614.0,4614.0
15,HLS.S30.T48PXV.2017221T033251.v2.0,Sentinel-2A,PXV,2017-08-09T03:32:45.460Z,2017-08-09T03:32:45.460Z,0,,,,,,4614.0,4614.0
16,HLS.S30.T48PXV.2017226T031539.v2.0,Sentinel-2B,PXV,2017-08-14T03:32:09.590Z,2017-08-14T03:32:09.590Z,0,1731.0,1359.0,1575.0,0.11406225711107254,-0.046018801629543304,3352.0,4614.0
17,HLS.S30.T48PWV.2017226T031539.v2.0,Sentinel-2B,PWV,2017-08-14T03:32:09.590Z,2017-08-14T03:32:09.590Z,0,1721.0,1348.0,1563.0,0.11511161923408508,-0.04663839936256409,3264.0,4614.0
18,HLS.S30.T48PWA.2017226T031539.v2.0,Sentinel-2B,PWA,2017-08-14T03:32:09.590Z,2017-08-14T03:32:09.590Z,0,1700.0,1324.0,1530.0,0.11824442446231842,-0.05151750147342682,5693.0,7421.0
19,HLS.S30.T48PXA.2017226T031539.v2.0,Sentinel-2B,PXA,2017-08-14T03:32:09.590Z,2017-08-14T03:32:09.590Z,0,1715.0,1342.0,1543.0,0.11600587517023087,-0.05167553946375847,5814.0,7421.0
20,HLS.S30.T48PWA.2017236T033239.v2.0,Sentinel-2B,PWA,2017-08-24T03:32:40.450Z,2017-08-24T03:32:40.450Z,0,,,,,,7421.0,7421.0
21,HLS.S30.T48PWV.2017236T033239.v2.0,Sentinel-2B,PWV,2017-08-24T03:32:40.450Z,2017-08-24T03:32:40.450Z,0,,,,,,4614.0,4614.0
22,HLS.S30.T48PXV.2017236T033239.v2.0,Sentinel-2B,PXV,2017-08-24T03:32:40.450Z,2017-08-24T03:32:40.450Z,0,,,,,,4614.0,4614.0
23,HLS.S30.T48PWV.2017246T031539.v2.0,Sentinel-2B,PWV,2017-09-03T03:33:43.000Z,2017-09-03T03:33:43.000Z,0,1719.0,1252.0,1552.0,0.15022127330303192,-0.05072775483131409,3268.0,4614.0
24,HLS.S30.T48PXA.2017246T031539.v2.0,Sentinel-2B,PXA,2017-09-03T03:33:43.000Z,2017-09-03T03:33:43.000Z,0,1606.0,1189.0,1450.0,0.14232370257377625,-0.05302014946937561,4299.0,7421.0
25,HLS.S30.T48PXV.2017256T033239.v2.0,Sentinel-2B,PXV,2017-09-13T03:32:34.450Z,2017-09-13T03:32:34.450Z,0,1596.0,1041.0,1512.0,0.20804330706596375,-0.02736564539372921,763.0,4614.0
26,HLS.S30.T48PWV.2017256T033239.v2.0,Sentinel-2B,PWV,2017-09-13T03:32:34.450Z,2017-09-13T03:32:34.450Z,0,1589.0,1037.0,1507.0,0.20814132690429688,-0.027044640854001045,767.0,4614.0
27,HLS.S30.T48PXA.2017266T031529.v2.0,Sentinel-2B,PXA,2017-09-23T03:32:59.920Z,2017-09-23T03:32:59.920Z,0,1561.0,1207.5,1601.0,0.1302872896194458,0.0059760985895991325,5165.0,7421.0
28,HLS.S30.T48PWA.2017266T031529.v2.0,Sentinel-2B,PWA,2017-09-23T03:32:59.920Z,2017-09-23T03:32:59.920Z,0,1427.0,1058.0,1391.0,0.15904761850833893,-0.018691588193178177,6704.0,7421.0
29,HLS.S30.T48PWV.2017266T031529.v2.0,Sentinel-2B,PWV,2017-09-23T03:32:59.920Z,2017-09-23T03:32:59.920Z,0,1479.0,1124.0,1513.0,0.13376279175281525,0.0018130018142983317,1423.0,4614.0
30,HLS.S30.T48PXV.2017266T031529.v2.0,Sentinel-2B,PXV,2017-09-23T03:32:59.920Z,2017-09-23T03:32:59.920Z,0,1500.0,1145.0,1530.0,0.1350785344839096,-0.00033978934516198933,1345.0,4614.0
31,HLS.S30.T48PXV.2017271T031541.v2.0,Sentinel-2A,PXV,2017-09-28T03:33:35.180Z,2017-09-28T03:33:35.180Z,0,2073.0,1699.0,1993.5,0.07939772307872772,-0.01603851094841957,2142.0,4614.0
32,HLS.S30.T48PWA.2017271T031541.v2.0,Sentinel-2A,PWA,2017-09-28T03:33:35.180Z,2017-09-28T03:33:35.180Z,0,,,,,,7421.0,7421.0
33,HLS.S30.T48PWV.2017271T031541.v2.0,Sentinel-2A,PWV,2017-09-28T03:33:35.180Z,2017-09-28T03:33:35.180Z,0,,,,,,4614.0,4614.0
34,HLS.S30.T48PXA.2017271T031541.v2.0,Sentinel-2A,PXA,2017-09-28T03:33:35.180Z,2017-09-28T03:33:35.180Z,0,,,,,,7421.0,7421.0
35,HLS.S30.T48PXA.2017281T033241.v2.0,Sentinel-2A,PXA,2017-10-08T03:32:42.460Z,2017-10-08T03:32:42.460Z,0,1265.0,894.0,1144.0,0.17135801911354065,-0.049668874591588974,1038.0,7421.0
36,HLS.S30.T48PWV.2017281T033241.v2.0,Sentinel-2A,PWV,2017-10-08T03:32:42.460Z,2017-10-08T03:32:42.460Z,0,1277.0,906.0,1177.0,0.16994960606098175,-0.04078303277492523,134.0,4614.0
37,HLS.S30.T48PWA.2017281T033241.v2.0,Sentinel-2A,PWA,2017-10-08T03:32:42.460Z,2017-10-08T03:32:42.460Z,0,1273.0,897.0,1173.0,0.17335766553878784,-0.040560029447078705,1339.0,7421.0
38,HLS.S30.T48PXV.2017281T033241.v2.0,Sentinel-2A,PXV,2017-10-08T03:32:42.460Z,2017-10-08T03:32:42.460Z,0,1280.0,910.0,1180.0,0.16902050375938416,-0.040557149797677994,1.0,4614.0
39,HLS.S30.T48PWA.2017286T031639.v2.0,Sentinel-2B,PWA,2017-10-13T03:24:22.250Z,2017-10-13T03:24:22.250Z,0,,,,,,7421.0,7421.0
40,HLS.S30.T48PWV.2017286T031639.v2.0,Sentinel-2B,PWV,2017-10-13T03:24:22.250Z,2017-10-13T03:24:22.250Z,0,,,,,,4614.0,4614.0
41,HLS.S30.T48PXV.2017286T031639.v2.0,Sentinel-2B,PXV,2017-10-13T03:24:22.250Z,2017-10-13T03:24:22.250Z,0,1290.0,996.0,1225.0,0.12720167636871338,-0.02764146402478218,748.0,4614.0
42,HLS.S30.T48PWA.2017291T031731.v2.0,Sentinel-2A,PWA,2017-10-18T03:32:53.050Z,2017-10-18T03:32:53.050Z,0,,,,,,7421.0,7421.0
43,HLS.S30.T48PXA.2017291T031731.v2.0,Sentinel-2A,PXA,2017-10-18T03:32:53.050Z,2017-10-18T03:32:53.050Z,0,1030.0,685.0,1375.0,0.19148936867713928,0.12576137483119965,7400.0,7421.0
44,HLS.S30.T48PWV.2017291T031731.v2.0,Sentinel-2A,PWV,2017-10-18T03:32:53.050Z,2017-10-18T03:32:53.050Z,0,,,,,,4614.0,4614.0
45,HLS.S30.T48PXV.2017291T031731.v2.0,Sentinel-2A,PXV,2017-10-18T03:32:53.050Z,2017-10-18T03:32:53.050Z,0,,,,,,4614.0,4614.0
46,HLS.S30.T48PWA.2017296T033229.v2.0,Sentinel-2B,PWA,2017-10-23T03:32:30.460Z,2017-10-23T03:32:30.460Z,0,730.0,556.0,707.0,0.13530325889587402,-0.016005566343665123,7420.0,7421.0
47,HLS.S30.T48PXA.2017296T033229.v2.0,Sentinel-2B,PXA,2017-10-23T03:32:30.460Z,2017-10-23T03:32:30.460Z,0,,,,,,7421.0,7421.0
48,HLS.S30.T48PWV.2017296T033229.v2.0,Sentinel-2B,PWV,2017-10-23T03:32:30.460Z,2017-10-23T03:32:30.460Z,0,,,,,,4614.0,4614.0
49,HLS.S30.T48PXV.2017296T033229.v2.0,Sentinel-2B,PXV,2017-10-23T03:32:30.460Z,2017-10-23T03:32:30.460Z,0,,,,,,4614.0,4614.0
50,HLS.S30.T48PXV.2017301T033241.v2.0,Sentinel-2A,PXV,2017-10-28T03:33:41.180Z,2017-10-28T03:33:41.180Z,0,1310.0,972.0,1222.0,0.14787186682224274,-0.035855021327733994,0.0,4614.0
51,HLS.S30.T48PWV.2017301T033241.v2.0,Sentinel-2A,PWV,2017-10-28T03:33:41.180Z,2017-10-28T03:33:41.180Z,0,1308.0,970.0,1223.0,0.14785651862621307,-0.03467407077550888,0.0,4614.0
52,HLS.S30.T48PWA.2017301T033241.v2.0,Sentinel-2A,PWA,2017-10-28T03:33:41.180Z,2017-10-28T03:33:41.180Z,0,1292.0,960.0,1214.0,0.14926041662693024,-0.03284526988863945,0.0,7421.0
53,HLS.S30.T48PXA.2017301T033241.v2.0,Sentinel-2A,PXA,2017-10-28T03:33:41.180Z,2017-10-28T03:33:41.180Z,0,1293.0,960.0,1217.0,0.1497584581375122,-0.03187721222639084,0.0,7421.0
54,HLS.S30.T48PXV.2017306T031849.v2.0,Sentinel-2B,PXV,2017-11-02T03:32:15.600Z,2017-11-02T03:32:15.600Z,0,1337.0,987.0,1229.0,0.1501404345035553,-0.04232492297887802,0.0,4614.0
55,HLS.S30.T48PXA.2017306T031849.v2.0,Sentinel-2B,PXA,2017-11-02T03:32:15.600Z,2017-11-02T03:32:15.600Z,0,1328.0,979.0,1218.0,0.15086206793785095,-0.042901717126369476,0.0,7421.0
56,HLS.S30.T48PWA.2017306T031849.v2.0,Sentinel-2B,PWA,2017-11-02T03:32:15.600Z,2017-11-02T03:32:15.600Z,0,1327.0,978.0,1217.0,0.1508771926164627,-0.04289649799466133,0.0,7421.0
57,HLS.S30.T48PWV.2017306T031849.v2.0,Sentinel-2B,PWV,2017-11-02T03:32:15.600Z,2017-11-02T03:32:15.600Z,0,1333.0,985.0,1220.0,0.14965692162513733,-0.04414592683315277,0.0,4614.0
58,HLS.S30.T48PWA.2017311T031931.v2.0,Sentinel-2A,PWA,2017-11-07T03:28:39.440Z,2017-11-07T03:28:39.440Z,0,1419.0,956.0,1293.0,0.193765789270401,-0.0469798669219017,2796.0,7421.0
59,HLS.S30.T48PWV.2017311T031931.v2.0,Sentinel-2A,PWV,2017-11-07T03:28:39.440Z,2017-11-07T03:28:39.440Z,0,1422.0,958.0,1284.0,0.19488273561000824,-0.05108940601348877,1779.0,4614.0
60,HLS.S30.T48PXV.2017311T031931.v2.0,Sentinel-2A,PXV,2017-11-07T03:28:39.440Z,2017-11-07T03:28:39.440Z,0,1433.0,963.0,1313.0,0.19630873203277588,-0.044531527906656265,1545.0,4614.0
61,HLS.S30.T48PXA.2017311T031931.v2.0,Sentinel-2A,PXA,2017-11-07T03:28:39.440Z,2017-11-07T03:28:39.440Z,0,1439.0,968.0,1337.0,0.19527366757392883,-0.03627702593803406,3929.0,7421.0
62,HLS.S30.T48PXV.2017316T031939.v2.0,Sentinel-2B,PXV,2017-11-12T03:19:40.450Z,2017-11-12T03:34:17.140Z,0,,,,,,4614.0,4614.0
63,HLS.S30.T48PXA.2017316T031939.v2.0,Sentinel-2B,PXA,2017-11-12T03:19:40.450Z,2017-11-12T03:19:40.450Z,0,,,,,,7421.0,7421.0
64,HLS.S30.T48PWA.2017316T031939.v2.0,Sentinel-2B,PWA,2017-11-12T03:19:40.450Z,2017-11-12T03:19:40.450Z,0,,,,,,7421.0,7421.0
65,HLS.S30.T48PWV.2017316T031939.v2.0,Sentinel-2B,PWV,2017-11-12T03:19:40.450Z,2017-11-12T03:34:17.140Z,0,,,,,,4614.0,4614.0
66,HLS.S30.T48PXA.2017321T033241.v2.0,Sentinel-2A,PXA,2017-11-17T03:32:41.450Z,2017-11-17T03:32:41.450Z,0,,,,,,7421.0,7421.0
67,HLS.S30.T48PWA.2017321T033241.v2.0,Sentinel-2A,PWA,2017-11-17T03:32:41.450Z,2017-11-17T03:32:41.450Z,0,,,,,,7421.0,7421.0
68,HLS.S30.T48PWV.2017321T033241.v2.0,Sentinel-2A,PWV,2017-11-17T03:32:41.450Z,2017-11-17T03:32:41.450Z,0,,,,,,4614.0,4614.0
69,HLS.S30.T48PXV.2017321T033241.v2.0,Sentinel-2A,PXV,2017-11-17T03:32:41.450Z,2017-11-17T03:32:41.450Z,0,,,,,,4614.0,4614.0
70,HLS.S30.T48PWA.2017326T032029.v2.0,Sentinel-2B,PWA,2017-11-22T03:25:17.690Z,2017-11-22T03:33:57.210Z,0,1133.0,953.0,930.0,0.08651522547006607,-0.09935738891363144,1910.0,7421.0
71,HLS.S30.T48PXA.2017326T032029.v2.0,Sentinel-2B,PXA,2017-11-22T03:25:17.690Z,2017-11-22T03:33:57.210Z,0,1121.0,950.0,886.0,0.08236347138881683,-0.11737943440675735,1978.0,7421.0
72,HLS.S30.T48PWV.2017326T032029.v2.0,Sentinel-2B,PWV,2017-11-22T03:33:57.210Z,2017-11-22T03:33:57.210Z,0,1132.0,950.0,920.0,0.08429118990898132,-0.1048269122838974,1191.0,4614.0
73,HLS.S30.T48PXV.2017326T032029.v2.0,Sentinel-2B,PXV,2017-11-22T03:33:57.210Z,2017-11-22T03:33:57.210Z,0,1128.0,954.0,900.0,0.07986609637737274,-0.11449631303548813,979.0,4614.0
74,HLS.S30.T48PWA.2017331T032051.v2.0,Sentinel-2A,PWA,2017-11-27T03:29:51.620Z,2017-11-27T03:29:51.620Z,0,892.0,832.0,760.0,0.038681041449308395,-0.07803121209144592,1379.0,7421.0
75,HLS.S30.T48PWV.2017331T032051.v2.0,Sentinel-2A,PWV,2017-11-27T03:29:51.620Z,2017-11-27T03:29:51.620Z,0,952.0,884.0,810.0,0.03785840421915054,-0.08150278031826019,858.0,4614.0
76,HLS.S30.T48PXV.2017331T032051.v2.0,Sentinel-2A,PXV,2017-11-27T03:29:51.620Z,2017-11-27T03:29:51.620Z,0,951.0,884.0,805.0,0.03707684203982353,-0.08356702327728271,0.0,4614.0
77,HLS.S30.T48PXA.2017331T032051.v2.0,Sentinel-2A,PXA,2017-11-27T03:29:51.620Z,2017-11-27T03:29:51.620Z,0,886.0,825.0,755.0,0.03807106614112854,-0.07700924575328827,1849.0,7421.0
78,HLS.S30.T48PWV.2017336T032059.v2.0,Sentinel-2B,PWV,2017-12-02T03:29:28.160Z,2017-12-02T03:29:28.160Z,0,,,,,,4614.0,4614.0
79,HLS.S30.T48PXA.2017336T032059.v2.0,Sentinel-2B,PXA,2017-12-02T03:29:28.160Z,2017-12-02T03:29:28.160Z,0,,,,,,7421.0,7421.0
80,HLS.S30.T48PWA.2017336T032059.v2.0,Sentinel-2B,PWA,2017-12-02T03:29:28.160Z,2017-12-02T03:29:28.160Z,0,680.0,706.5,412.5,-0.018634358420968056,-0.2451547384262085,7419.0,7421.0
81,HLS.S30.T48PXV.2017336T032059.v2.0,Sentinel-2B,PXV,2017-12-02T03:29:28.160Z,2017-12-02T03:29:28.160Z,0,,,,,,4614.0,4614.0
82,HLS.S30.T48PWV.2017341T033241.v2.0,Sentinel-2A,PWV,2017-12-07T03:32:38.460Z,2017-12-07T03:32:38.460Z,0,959.0,959.0,766.0,-0.001054852269589901,-0.11252164095640182,0.0,4614.0
83,HLS.S30.T48PXV.2017341T033241.v2.0,Sentinel-2A,PXV,2017-12-07T03:32:38.460Z,2017-12-07T03:32:38.460Z,0,953.0,957.0,752.0,-0.0031380753498524427,-0.11864406615495682,0.0,4614.0
84,HLS.S30.T48PXA.2017341T033241.v2.0,Sentinel-2A,PXA,2017-12-07T03:32:38.460Z,2017-12-07T03:32:38.460Z,0,951.0,950.0,761.0,0.0005227391375228763,-0.11212814599275589,0.0,7421.0
85,HLS.S30.T48PWA.2017341T033241.v2.0,Sentinel-2A,PWA,2017-12-07T03:32:38.460Z,2017-12-07T03:32:38.460Z,0,952.0,952.0,762.0,0.0005277044838294387,-0.11241217702627182,0.0,7421.0
86,HLS.S30.T48PXA.2017346T032119.v2.0,Sentinel-2B,PXA,2017-12-12T03:26:09.080Z,2017-12-12T03:26:09.080Z,0,975.0,947.0,784.0,0.016087181866168976,-0.11086350679397583,0.0,7421.0
87,HLS.S30.T48PXV.2017346T032119.v2.0,Sentinel-2B,PXV,2017-12-12T03:26:09.080Z,2017-12-12T03:26:09.080Z,0,978.0,952.0,775.0,0.013996889814734459,-0.11692650616168976,0.0,4614.0
88,HLS.S30.T48PWA.2017346T032119.v2.0,Sentinel-2B,PWA,2017-12-12T03:26:09.080Z,2017-12-12T03:26:09.080Z,0,974.0,945.0,783.0,0.01685985177755356,-0.1112365871667862,0.0,7421.0
89,HLS.S30.T48PWV.2017346T032119.v2.0,Sentinel-2B,PWV,2017-12-12T03:26:09.080Z,2017-12-12T03:26:09.080Z,0,983.0,952.0,783.0,0.015463917516171932,-0.11456534266471863,0.0,4614.0
90,HLS.S30.T48PWV.2017351T032131.v2.0,Sentinel-2A,PWV,2017-12-17T03:31:08.700Z,2017-12-17T03:31:08.700Z,0,1534.0,1147.0,1418.0,0.14476615190505981,-0.03934871032834053,0.0,4614.0
91,HLS.S30.T48PWA.2017351T032131.v2.0,Sentinel-2A,PWA,2017-12-17T03:31:08.700Z,2017-12-17T03:31:08.700Z,0,1523.0,1135.0,1411.0,0.14638711512088776,-0.0387384295463562,0.0,7421.0
92,HLS.S30.T48PXA.2017351T032131.v2.0,Sentinel-2A,PXA,2017-12-17T03:31:08.700Z,2017-12-17T03:31:08.700Z,0,1524.0,1141.0,1405.0,0.14414076507091522,-0.041244082152843475,0.0,7421.0
93,HLS.S30.T48PXV.2017351T032131.v2.0,Sentinel-2A,PXV,2017-12-17T03:31:08.700Z,2017-12-17T03:31:08.700Z,0,1533.0,1156.0,1394.0,0.14032496511936188,-0.04742547497153282,0.0,4614.0
94,HLS.S30.T48PXA.2017356T032129.v2.0,Sentinel-2B,PXA,2017-12-22T03:21:27.460Z,2017-12-22T03:21:27.460Z,0,1221.0,1018.0,1012.0,0.09107063710689545,-0.0933215394616127,0.0,7421.0
95,HLS.S30.T48PWV.2017356T032129.v2.0,Sentinel-2B,PWV,2017-12-22T03:21:27.460Z,2017-12-22T03:21:27.460Z,0,1219.0,1016.0,998.0,0.09139665216207504,-0.09933184832334518,0.0,4614.0
96,HLS.S30.T48PWA.2017356T032129.v2.0,Sentinel-2B,PWA,2017-12-22T03:21:27.460Z,2017-12-22T03:21:27.460Z,0,1216.0,1009.0,1007.0,0.09375,-0.09375,0.0,7421.0
97,HLS.S30.T48PXV.2017361T033241.v2.0,Sentinel-2A,PXV,2017-12-27T03:32:38.450Z,2017-12-27T03:32:38.450Z,0,,,,,,4614.0,4614.0
98,HLS.S30.T48PWV.2017361T033241.v2.0,Sentinel-2A,PWV,2017-12-27T03:32:38.450Z,2017-12-27T03:32:38.450Z,0,,,,,,4614.0,4614.0
99,HLS.S30.T48PWA.2017361T033241.v2.0,Sentinel-2A,PWA,2017-12-27T03:32:38.450Z,2017-12-27T03:32:38.450Z,0,,,,,,7421.0,7421.0
100,HLS.S30.T48PXA.2017361T033241.v2.0,Sentinel-2A,PXA,2017-12-27T03:32:38.450Z,2017-12-27T03:32:38.450Z,0,4739.5,4787.5,4682.0,-0.006857560947537422,-0.006063257344067097,5207.0,7421.0
101,HLS.S30.T48PWA.2018001T032119.v2.0,Sentinel-2B,PWA,2018-01-01T03:26:14.680Z,2018-01-01T03:26:14.680Z,0,772.0,929.0,569.0,-0.08871454745531082,-0.1525423675775528,0.0,7421.0
102,HLS.S30.T48PXV.2018001T032119.v2.0,Sentinel-2B,PXV,2018-01-01T03:26:14.680Z,2018-01-01T03:26:14.680Z,0,788.0,957.0,577.0,-0.0966608077287674,-0.15457192063331604,0.0,4614.0
103,HLS.S30.T48PWV.2018001T032119.v2.0,Sentinel-2B,PWV,2018-01-01T03:26:14.680Z,2018-01-01T03:26:14.680Z,0,781.0,940.0,572.0,-0.09251102805137634,-0.1544172763824463,0.0,4614.0
104,HLS.S30.T48PXA.2018001T032119.v2.0,Sentinel-2B,PXA,2018-01-01T03:26:14.680Z,2018-01-01T03:26:14.680Z,0,777.0,938.0,573.0,-0.09132420271635056,-0.15238817036151886,0.0,7421.0
105,HLS.S30.T48PWA.2018006T032121.v2.0,Sentinel-2A,PWA,2018-01-06T03:30:51.090Z,2018-01-06T03:30:51.090Z,0,,,,,,7421.0,7421.0
106,HLS.S30.T48PXA.2018006T032121.v2.0,Sentinel-2A,PXA,2018-01-06T03:30:51.090Z,2018-01-06T03:30:51.090Z,0,,,,,,7421.0,7421.0
107,HLS.S30.T48PXV.2018006T032121.v2.0,Sentinel-2A,PXV,2018-01-06T03:30:51.090Z,2018-01-06T03:30:51.090Z,0,,,,,,4614.0,4614.0
108,HLS.S30.T48PWV.2018006T032121.v2.0,Sentinel-2A,PWV,2018-01-06T03:30:51.090Z,2018-01-06T03:30:51.090Z,0,,,,,,4614.0,4614.0
109,HLS.S30.T48PWA.2018011T032109.v2.0,Sentinel-2B,PWA,2018-01-11T03:21:05.460Z,2018-01-11T03:21:05.460Z,0,,,,,,7382.0,7382.0
110,HLS.S30.T48PWV.2018011T032109.v2.0,Sentinel-2B,PWV,2018-01-11T03:21:05.460Z,2018-01-11T03:21:05.460Z,0,,,,,,4598.0,4598.0
111,HLS.S30.T48PXV.2018011T032109.v2.0,Sentinel-2B,PXV,2018-01-11T03:21:05.460Z,2018-01-11T03:21:05.460Z,0,,,,,,4602.0,4602.0
112,HLS.S30.T48PXA.2018011T032109.v2.0,Sentinel-2B,PXA,2018-01-11T03:21:05.460Z,2018-01-11T03:21:05.460Z,0,,,,,,7390.0,7390.0
113,HLS.S30.T48PWA.2018016T033241.v2.0,Sentinel-2A,PWA,2018-01-16T03:32:36.450Z,2018-01-16T03:32:36.450Z,0,347.0,641.0,183.0,-0.28172042965888977,-0.30550283193588257,0.0,7421.0
114,HLS.S30.T48PWV.2018016T033241.v2.0,Sentinel-2A,PWV,2018-01-16T03:32:36.450Z,2018-01-16T03:32:36.450Z,0,347.0,644.0,185.0,-0.28674203157424927,-0.3022350072860718,0.0,4614.0
115,HLS.S30.T48PXA.2018016T033241.v2.0,Sentinel-2A,PXA,2018-01-16T03:32:36.450Z,2018-01-16T03:32:36.450Z,0,351.0,652.0,188.0,-0.2836095690727234,-0.29979878664016724,0.0,7421.0
116,HLS.S30.T48PXV.2018016T033241.v2.0,Sentinel-2A,PXV,2018-01-16T03:32:36.450Z,2018-01-16T03:32:36.450Z,0,349.0,656.0,182.0,-0.2950822710990906,-0.3117640018463135,0.0,4614.0
117,HLS.S30.T48PWA.2018021T032029.v2.0,Sentinel-2B,PWA,2018-01-21T03:25:20.080Z,2018-01-21T03:33:59.600Z,0,,,,,,7421.0,7421.0
118,HLS.S30.T48PXA.2018021T032029.v2.0,Sentinel-2B,PXA,2018-01-21T03:25:20.080Z,2018-01-21T03:33:59.600Z,0,,,,,,7417.0,7417.0
119,HLS.S30.T48PWV.2018021T032029.v2.0,Sentinel-2B,PWV,2018-01-21T03:33:59.600Z,2018-01-21T03:33:59.600Z,0,,,,,,4614.0,4614.0
120,HLS.S30.T48PXV.2018021T032029.v2.0,Sentinel-2B,PXV,2018-01-21T03:33:59.600Z,2018-01-21T03:33:59.600Z,0,,,,,,4614.0,4614.0
121,HLS.S30.T48PXV.2018026T032011.v2.0,Sentinel-2A,PXV,2018-01-26T03:24:52.860Z,2018-01-26T03:24:52.860Z,0,,,,,,4614.0,4614.0
122,HLS.S30.T48PWA.2018026T032011.v2.0,Sentinel-2A,PWA,2018-01-26T03:24:52.860Z,2018-01-26T03:24:52.860Z,0,464.0,694.5,352.0,-0.1994922161102295,-0.132874995470047,7103.0,7421.0
123,HLS.S30.T48PWV.2018026T032011.v2.0,Sentinel-2A,PWV,2018-01-26T03:24:52.860Z,2018-01-26T03:24:52.860Z,0,607.0,844.0,497.5,-0.1645585149526596,-0.10104463994503021,4538.0,4614.0
124,HLS.S30.T48PXA.2018026T032011.v2.0,Sentinel-2A,PXA,2018-01-26T03:24:52.860Z,2018-01-26T03:24:52.860Z,0,435.5,661.0,315.0,-0.21152061223983765,-0.16039958596229553,7073.0,7421.0
125,HLS.S30.T48PXV.2018031T031949.v2.0,Sentinel-2B,PXV,2018-01-31T03:19:44.450Z,2018-01-31T03:19:44.450Z,0,355.5,599.0,201.0,-0.2403106391429901,-0.2757991850376129,0.0,4614.0
126,HLS.S30.T48PXA.2018031T031949.v2.0,Sentinel-2B,PXA,2018-01-31T03:19:44.450Z,2018-01-31T03:19:44.450Z,0,496.0,710.0,357.0,-0.1787985861301422,-0.1596638709306717,0.0,7421.0
127,HLS.S30.T48PWV.2018031T031949.v2.0,Sentinel-2B,PWV,2018-01-31T03:19:44.450Z,2018-01-31T03:19:44.450Z,0,317.0,555.0,147.0,-0.26153847575187683,-0.3670027256011963,0.0,4614.0
128,HLS.S30.T48PWA.2018031T031949.v2.0,Sentinel-2B,PWA,2018-01-31T03:19:44.450Z,2018-01-31T03:19:44.450Z,0,503.0,708.0,369.0,-0.17403574287891388,-0.15359827876091003,0.0,7421.0
